,date,like,view,tag,content
67,2022-06-06,좋아요 15개,조회 0회,"['#영화관데이트끝나고', '#소중한시간', '#극장판포켓몬스터', '#범죄도시2', '#cgv', '#곱창선생', '#화명맛집', '#동전노래방', '#주말데이트', '#맘스타그램', '#주말일상', '#육아맘', '#남매맘', '#부산맘', '#일상', '#소통', '#육아공유', '#기록하기']","여기저기 예약해놓고 도저히 올라가지않는 컨디션으로 친정행집에서 뒹굴뒹굴하다 급 포켓몬스터 예약하고다올이 기저귀만 챙겨오는 바람에난 고무신 젤리슈즈라고 우겨신고 희우는 등산잠바 빌려입고 비오는 오후집앞 #영화관데이트끝나고 동전노래방까지(음치,박치)밤엔 범죄도시2첨엔 잔인하고 무섭더니마블리는 당연하고강해상 계속 생각남악역이 이렇게 멋잇을일😍12시 양곱창 먹고시펏는데 마감해서맨날가던 곱창선생너무 오랜만에 갔더니남.편의 그녀가 없다#소중한시간 #극장판포켓몬스터#범죄도시2#cgv#곱창선생#화명맛집#동전노래방#주말데이트#맘스타그램#주말일상#육아맘#남매맘#부산맘#일상#소통#육아공유#기록하기"
68,2022-06-06,좋아요 24개,조회 0회,"['#CineVet_우연과상상', '#CineVet_범죄도시2', '#CineVet_파리13구', '#CineVet_쥬라기월드도미니언', '#CineVet_쥬라기월드3', '#CineVet_movie_2022']","근 1달 간 극장에서 본 영화들 짧게. 노스포.-1. <우연과 상상> 5.0/5.0제목 그대로 우연, 그리고 상상에 관한 이야기. 하마구치 류스케 감독에 대한 현장 코멘트 중 가장 흥미로웠던 것은 ‘촬영할 때 종종 눈을 감고 대화에만 집중한다’는 것이었다. 배우들의 톤, 대사와 대사 사이의 간격과 호흡에 더 집중하기 위함이라고 하는데 <우연과 상상>은 그런 감독의 특징이 더 두드러지는 감이 있었다. 특히 한 대담의 구성 뿐 아니라, 대담과 대담 사이의 배치를 유려하게 조절하며 (예를 들어 첫 번째 에피소드에서 메이코가 차를 돌릴 때를 기점으로 급변하는 이야기의 흐름이라든지) 극을 흥미롭게 만든다. 한 대담의 구성을 미장센으로, 대담과 대담 사이의 관계들을 몽타주로 본다면 <우연과 상상>은, 대화의 미장센-몽타주 간 변증법으로 펼쳐지는 ‘토킹 시네마’라고 할 수 있지 않을까.-2. <범죄도시2> 3.0/5.0마동석의 신체는 초월적이다. 육체적으로 뿐만 아니라 영화적으로도 그렇다. 다른 소리들 사이에서 낭중지추의 위력을 발휘하는 마동석만의 주먹 소리라든지, 다른 출연작의 파편을 끌어오는 개그라든지 (나 영어 못한다, 좀비냐 등) 마동석은 사람을 찢을 뿐 아니라 스크린을 찢고 나온다. 거기에다가 ‘일반인’, 혹은 ‘영화 속 인물’ 사이에서 공포를 일으키는 잘 세공된 악역이 등장하며 마동석의 주변인들을 위협하지만 (모두가 예상하고 기대하듯) 마동석에게 후두려 맞는 전개. 시원시원하고 지루함 없이 빠르게 펼쳐지는, 다같이 즐겁게 보는, 소비자의 니즈와 기대에 정확하게 부응하는, 그래서 흥행할 수 밖에 없는 영화다. 하지만 흡사 연극이 펼쳐지는 무대 위에 관객이 난입해 극중 인물을 혼내주는 것 같은 <범죄도시2>는, 과연 이게 영화일까?-3. <파리, 13구> 4.0/5.0불안, 사랑, 섹스, 자유, 상처. 파리 13구의 청춘들을 정의하는 키워드들. <파리, 13구>를 보면서 가장 눈에 들어왔던 것은 ‘분리’의 감각들이었다. 시퀀스가 바뀔 때마다 외부에서 내부로 침투하는 카메라, 하지만 외부-내부를 연결하는 것은 문같은 물리적-공간적 수단이 아닌 대개 ‘소리’에 의해 이뤄지고 (숏-숏 사이를 넘나드는) 두 인물 (혹은 사물까지도) 간의 대화는 종종 화면 내에서 분할되며 숏의 연속성을 잃곤 하는데 그 와중에도 사운드는 한 프레임 내의 두 쇼트 사이에서 긴밀하게 끊김 없이 연결된다. 마지막의 사랑고백 장면도 남자에서 여자로, 바깥의 인물에서 내부의 인물로 침습하는 대화라는 점을 생각한다면 겁나 섹슈얼한 장ㅁ,,,, 아닙니다. 로맨틱한 마무리까지 기대 이상으로 좋았다.-4. <쥬라기 월드: 도미니언> 2.5/5.0사실 예고편을 보면서도 걱정과 기대가 수없이 교차했다. 월드 3부작 중 2편인 <폴른 킹덤>은 아쉬움과 상응하는 매력적인 요소들(화산 폭발이란 재앙의 묘사, 저택 내에서 펼쳐지는 공포들, 인간 세계로 결국 침투해버린 공룡)이 있었고, 특히 결말이 흥미로웠기에 다음 3편에서 어떤 전개를 보여줄지 기대가 꽤 컸다. 하지만 3편은 너무나도 안온한 길을 택했다. 적당한 추억팔이에 안주하며, 이전의 메세지를 답습하고, 심지어 (러닝타임을 줄이기 위함으로 보이는) 몇몇 엉성한 편집 덕에 기술적 완성도마저 떨어지며 매력적인 장면을 하나도 남기지 못했다. 물론 크게 지루하진 않았고, 극장에서 큰 화면과 사운드로 즐기는 영화로서는 무난한 합격선이었다. 하지만 괴이하고 무책임한 공생으로 시리즈를 마무리 짓는 <도미니언>의 결말은, 다소 지지하기 힘들어 보인다. + 벌레 극혐하는 분들은 거대메뚜기 조심.-#CineVet_우연과상상#CineVet_범죄도시2#CineVet_파리13구#CineVet_쥬라기월드도미니언#CineVet_쥬라기월드3#CineVet_movie_2022"
69,2022-06-06,좋아요 3개,조회 0회,"['#범죄도시2', '#빈둥빈둥', '#작약은사랑', '#설거지하자']",우리둘이 영화관영화관^^귀찮아서 연휴 여행 패쓰..빈둥빈둥 꽃보면서 나가고 싶을때 나가고.. 이것도 좋으네.?3일내내 아침차려 깨우는?신랑.오늘은 직접갈아만든 스프랑 크로플😅#범죄도시2#빈둥빈둥#작약은사랑#설거지하자
70,2022-06-06,좋아요 4개,조회 0회,"['#범죄도시2', '#구씨거기서뭐해ㅠㅠ나의해방일지']",.얼마만인가 영화관에서 팝콘먹기!! 어제 본 범죄도시2 15세 관람가라 만만히봤네 ㅠㅠ#범죄도시2#구씨거기서뭐해ㅠㅠ나의해방일지 다시 보면서 강해상은 지워버리자...
71,2022-06-06,좋아요 7개,조회 0회,['#범죄도시2'],___2022.06.06.조조인데도 사람이 많다.허겁지겁 모자눌러쓰고.역시나👍#범죄도시2
72,2022-06-06,좋아요 4개,조회 0회,"['#범죄도시2개봉', '#손석구좋아', '#브런치카페', '#미트러버', '#샘플러', '#김치필라프', '#청라에이드', '#야당맛집']",#범죄도시2개봉 첫날 조조 상영 관람 후 브런치🥗🧃#손석구좋아 #브런치카페 #미트러버 #샘플러#김치필라프 #청라에이드 #야당맛집
73,2022-06-06,좋아요 1개,조회 0회,"['#범죄도시2', '#액션', '#경성대', '#스시', '#영화', '#스시노백쉐프', '#감성맞은', '#CGV']","비오는 연휴..딸들이랑 영화보고, 밥 먹고, 아울렛 쇼핑#범죄도시2#액션#경성대#스시#영화#스시노백쉐프#감성맞은 비#CGV"
74,2022-06-06,좋아요 5개,조회 0회,"['#극장', '#영화', '#팝콘', '#콜라', '#오랫만이다', '#cgv', '#범죄도시2', '#손석구', '#마동석', '#기대중', '#얼마나재밌길래']",손석구 보러옴…ㅎㅎ 넘 간만에 영화관팝콘! 진짜 올만이다…😋🍿🍿.#극장 #영화 #팝콘 #콜라 #오랫만이다#cgv #범죄도시2 #손석구 #마동석#기대중 #얼마나재밌길래
75,2022-06-06,좋아요 4개,조회 0회,"['#술스타그램', '#간만에같은날휴무', '#영감탱구랑', '#둘이같이', '#운동겸산책', '#동네한바퀴', '#왕복두시간', '#cgv인천', '#범죄도시2', '#둘이보는', '#첫영화', '#소양강민물장어', '#장어한판', '#소금', '#처음처럼', '#마무리가', '#아쉬운하루']",간만에 휴무가 맞은 일요일-!! 하루종일 같이 잇던하루.. 운동겸 산책겸 걸어주시공 문화생활까지ㅋㅋ마지막엔 더워지면서 몸보신 해야 한다며 장어에 쏘주 한잔까지..구웃😆#술스타그램#간만에같은날휴무#영감탱구랑#둘이같이#운동겸산책#동네한바퀴#왕복두시간#cgv인천#범죄도시2#둘이보는#첫영화#소양강민물장어#장어한판#소금#처음처럼#마무리가#아쉬운하루
76,2022-06-06,좋아요 4개,조회 0회,"['#범죄도시2', '#조조영화']",.남표니랑 오랜만에 조조로범죄도시2 보러 🎥재밌다 재밌어손석구👍🏻#범죄도시2#조조영화
77,2022-06-06,좋아요 11개,조회 0회,"['#사진', '#사진스타그램', '#일상', '#일상스타그램', '#범죄도시2', '#손석구', '#무비스타그램', '#기분전환', '#like4likes', '#lfl', '#like4follow', '#likesforlike', '#l4l', '#likeforfollow', '#look', '#follow4like', '#followfollow', '#f4follow', '#fff', '#followforfollowback', '#f4f', '#follow4likes', '#follow', '#소통', '#선팔', '#선팔하면맞팔', '#맞팔', '#좋아요', '#좋반', '#힐링']",범죄도시 900만 돌파!!!😊😆축하드립니다 !! 900만 기념으로 한번 더 보러가겠습니다!ㅎㅎ#사진 #사진스타그램 #일상 #일상스타그램 #범죄도시2 #손석구 #무비스타그램 #기분전환 #like4likes #lfl #like4follow #likesforlike #l4l #likeforfollow #look #follow4like #followfollow #f4follow #fff #followforfollowback #f4f #follow4likes #follow #소통 #선팔 #선팔하면맞팔 #맞팔 #좋아요 #좋반 #힐링
78,2022-06-06,좋아요 6개,조회 0회,"['#포켓몬', '#범죄도시2', '#스타필드고양', '#메가박스', '#그래도좋다']",다 컸다🥹주일 예배 끝나고 영화 관람너희들은 #포켓몬 엄마빠는 #범죄도시2 둘씩 영화를 보는 날이 오다니! 드디어 어린이 영화를 안봐도 되다니! 감격🤭두 영화 같은 시간 같은 러닝 타임 찾느라 #스타필드고양 #메가박스 까지 #그래도좋다
79,2022-06-06,좋아요 2개,조회 0회,"['#범죄도시2', '#마동석', '#손석구']",얼마만의 영화관 나들이 인지....근데 사람이 별로 없다범죄도시2 재밌네1000만 가즈아~~#범죄도시2 #마동석 #손석구
80,2022-06-06,좋아요 6개,조회 0회,"['#범죄도시2', '#손석구', '#sonsukku']",와…….. 난 범죄도시2를 봤는데…손석구님……… #범죄도시2 #손석구 #sonsukku
81,2022-06-06,좋아요 1개,조회 0회,"['#동구투어', '#범죄도시2', '#운남차정', '#라비다로카']",220605  동구없는 동구팀ㄴ치즈볼&하늘달동구 우리 담에 일본에서 볼 수 있게 빨리 공연 플리즈 💕🍉#동구투어 #범죄도시2 #운남차정 #라비다로카
82,2022-06-06,좋아요 2개,조회 0회,"['#범죄도시2', '#친구', '#고딩동창', '#10년후에', '#이제서야', '#친해졌어요']",재밌었당.ㅋㅋ #범죄도시2 두번 봐도 꿀잼 ㅋㅋ친구얌 델로와줘서 고마오잉 😋9시 영화보고 늦은시간이라 여기저기 돌다돌다 결국 쌍용쪽으로 ㅋㅋㅋㅋㅋ 담엔 술...먹쟈 ㅋㅋ 괜스레 찔리넹 😇 ㅋㅋㅋㅋ#친구 #고딩동창 #10년후에#이제서야 #친해졌어요
83,2022-06-06,좋아요 2개,조회 0회,"['#ㅎㅈ드디어', '#영화', '#영화관', '#CGV', '#수유CGV', '#범죄도시2', '#아파도', '#볼껀다봄']",#ㅎㅈ드디어 범죄도시2존잼#영화 #영화관 #CGV #수유CGV #범죄도시2 #아파도 #볼껀다봄
84,2022-06-06,좋아요 11개,조회 0회,"['#20220605❤️', '#마산롯데시네마', '#범죄도시2']",카페 아니구 ☺︎︎영화관 #20220605❤️ #마산롯데시네마 #범죄도시2 죨잼 ! 구씨가 범죄자라니 ! (❍ᴥ❍ʋ)마블리는 역시 웃겨 ఌ천만갑시다 🙏🏻_
85,2022-06-06,좋아요 12개,조회 0회,"['#첫줄', '#영화스타그램', '#메가박스창원', '#연휴마지막날', '#현충일', '#영화관람', '#범죄도시', '#범죄도시2', '#마동석', '#메가박스', '#megabox', '#crimecity', '#crimecity2', '#영화스타그램🎬', '#영화스타그램🎥', '#무비스타그램', '#moviestagram']",#첫줄 #영화스타그램 연휴 마지막날 현충일날은 묵념하고 마동석 주연 범죄도시2 관람하기~~🎥📽🎬#메가박스창원 @megabox_changwon #연휴마지막날 #현충일 #영화관람#범죄도시 #범죄도시2 #마동석 #메가박스 #megabox #crimecity #crimecity2 #영화스타그램🎬 #영화스타그램🎥 #무비스타그램 #moviestagram
86,2022-06-06,좋아요 0개,조회 0회,"['#범죄도시2', '#구리롯데시네마', '#시간가는줄모름']",오랜만에 ...#범죄도시2 #구리롯데시네마 #시간가는줄모름
87,2022-06-06,좋아요 8개,조회 0회,"['#반가워요', '#아들둘맘', '#포켓몬스터', '#극장판', '#영화', '#범죄도시2', '#보고싶다', '#ㅋㅋㅋ', '#육아스타그램', '#너희만좋다면엄마도좋아❤️']",".응, 포켓몬😐서너가족 정도 빼고 다 아들둘맘 ㅋㅋ 여기오니깐 만날 수 있구나 👩‍👦‍👦👩‍👦‍👦👩‍👦‍👦👩‍👦‍👦👩‍👦‍👦👩‍👦‍👦#반가워요#아들둘맘#포켓몬스터#극장판#영화#범죄도시2#보고싶다#ㅋㅋㅋ#육아스타그램#너희만좋다면엄마도좋아❤️"
88,2022-06-06,좋아요 5개,조회 0회,"['#영주시', '#롯데시네마', '#눈으로힐링', '#범죄도시2']",#영주시#롯데시네마 #눈으로힐링 #범죄도시2
89,2022-06-06,좋아요 5개,조회 0회,"['#해운대Cgv', '#범죄도시2', '#일상']",#해운대Cgv #범죄도시2 #일상
90,2022-06-06,좋아요 3개,조회 0회,"['#해운대Cgv', '#범죄도시2', '#일상']",#해운대Cgv #범죄도시2 #일상
91,2022-06-06,좋아요 7개,조회 0회,"['#범죄도시2', '#규카츠']",2022.06.05 일요일얼마만에 영화관이람~~범죄도시2 재밌다규카츠도 👍 반주최고#범죄도시2 #규카츠
92,2022-06-06,좋아요 11개,조회 0회,"['#롯데씨네마🎥', '#범죄도시2', '#마동석👍', '#형은다알수가있어😊', '#마요미', '#팝콘은필수🍿', '#캐러멜팝콘🍿']",여보랑 오랜만에 영화보러ㅋㅋ신낫신낫ㅋ간만에 실컷웃엇네ㅋㅋ영화보며 팝콘먹는게 이리행복한 일이라니ㅋㅋ라지사이즈 팝콘 다먹고ㅋㅋ좋다좋아#롯데씨네마🎥 #범죄도시2 #마동석👍 #형은다알수가있어😊#마요미 #팝콘은필수🍿 #캐러멜팝콘🍿
93,2022-06-06,좋아요 11개,조회 0회,"['#신월성', '#범죄도시2', '#던킹도넛', '#인생네컷']",잼민이랑 #신월성#범죄도시2#던킹도넛#인생네컷
94,2022-06-06,좋아요 3개,조회 0회,"['#범죄도시2', '#완죤재밌음👍']",주말에내가 김밥만들어서엄마와가치떡볶이먹고 #범죄도시2#완죤재밌음👍
95,2022-06-06,좋아요 6개,조회 0회,"['#영화', '#범죄도시2', '#맛있는', '#집밥', '#소고기']",휴일의 하루#영화 데이트#범죄도시2#맛있는 하루#집밥 메뉴#소고기 샤브
96,2022-06-06,좋아요 8개,조회 0회,"['#일상', '#육아', '#아들', '#딸', '#소통', '#힐링', '#범죄도시2', '#극장', '#영화관람', '#주말스타그램', '#외할머니댁', '#내돈내산', '#롯데시네마', '#데일리룩', '#옷스타그램']",토요일 외할머니댁시골별장을 가지못해 겸사겸사 외할머니댁으로 놀러옴.또!! 온김에 백만년만에 어른영화보러 애들맡김범죄도시2 마동석표 사이다 영화극장에 백만년만에 가니 뒤에 사람들이 의자 발로 차는거 아줌마들단체로 와서 깔깔거리며 대화하고 웃는거 모두 아름다워 보이더라~~!!#일상#육아#아들#딸#소통#힐링#범죄도시2 #극장#영화관람#주말스타그램 #외할머니댁 #내돈내산#롯데시네마#데일리룩#옷스타그램
97,2022-06-06,좋아요 58개,조회 0회,"['#손석구', '#sonsukku', '#孙锡久', '#나의해방일지', '#myliberationnotes', '#범죄도시2', '#浪漫的體質', '#bemelodramatic', '#멜로가체질', '#智异山', '#지리산', '#jirisan', '#60일지정생존자', '#마더', '#motherdrama', '#연애빠진로맨스', '#nothingserious', '#최고의이혼', '#TheBestDivorce', '#kdrama', '#kdramas', '#kactor', '#kactors', '#kmovie', '#kmovies']",🤎cr｜jbtcdramaphoto retouching ｜Heichow#손석구 #sonsukku #孙锡久#나의해방일지#myliberationnotes #범죄도시2 #浪漫的體質#bemelodramatic #멜로가체질 #智异山 #지리산 #jirisan #60일지정생존자 #마더 #motherdrama#연애빠진로맨스 #nothingserious #최고의이혼 #TheBestDivorce #kdrama #kdramas#kactor #kactors#kmovie #kmovies
